camera_id,calibration_date,fx,skew,cx,s,fy,cy,K_20,K_21,K_22,k1,k2,k3,k4,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z,rms,n_gcps,image_width,image_height,geotransform_x_min,geotransform_y_max,geotransform_pixel_width,geotransform_pixel_height,output_width,output_height,recalibrated,recalibration_mode,gcps_skipped,gcp_pixel_coords,local_origin_x,local_origin_y,local_origin_z,model_crs
NVR2_N910A6_ch3_main,20251203,2735.473211000000,0.000000000000,2293.533472000000,0.000000000000,2733.121820000000,1186.686008000000,0.000000000000,0.000000000000,1.000000000000,0.228354800000,-1.822466868000,3.267245108000,-1.963255523000,3.098732042000,0.323348343000,0.093326718000,-33.665686030000,48.664017450000,180.244632800000,4.461468625000,19,4512,2512,266500.048300000024,4691304.446000000462,0.002500000000,-0.002500000000,5881,4600,True,pose-only,1,"[{""X"": 266507.9172, ""Y"": 4691300.325, ""Z"": 177.8649902, ""col"": 2475.928948984009, ""row"": 569.6888166695974}, {""X"": 266508.045, ""Y"": 4691299.605, ""Z"": 177.8643188, ""col"": 2459.1185759840087, ""row"": 971.1950682695974}, {""X"": 266508.4242, ""Y"": 4691298.129, ""Z"": 177.8688965, ""col"": 2495.053555984008, ""row"": 1788.9476109695977}, {""X"": 266511.7492, ""Y"": 4691296.946, ""Z"": 177.8439331, ""col"": 3684.648813094115, ""row"": 2398.8589606932555}, {""X"": 266511.5613, ""Y"": 4691297.882, ""Z"": 177.835556, ""col"": 3756.491371989824, ""row"": 2051.5900999710516}, {""X"": 266511.4428, ""Y"": 4691298.468, ""Z"": 177.8348083, ""col"": 3792.6965779912775, ""row"": 1809.756322973959}, {""X"": 266511.3616, ""Y"": 4691298.943, ""Z"": 177.8356476, ""col"": 3814.117682985462, ""row"": 1599.887164971051}, {""X"": 266511.1481, ""Y"": 4691299.965, ""Z"": 177.8355103, ""col"": 3827.42756098837, ""row"": 1133.420231971051}, {""X"": 266511.0166, ""Y"": 4691300.634, ""Z"": 177.8374786, ""col"": 3811.824047985462, ""row"": 833.642516171051}, {""X"": 266510.8309, ""Y"": 4691301.446, ""Z"": 177.8378296, ""col"": 3769.84102898837, ""row"": 480.3991557695973}, {""X"": 266504.406, ""Y"": 4691299.173, ""Z"": 177.8580322, ""col"": 707.6175979840086, ""row"": 832.0665020637823}, {""X"": 266504.7677, ""Y"": 4691297.743, ""Z"": 177.8557892, ""col"": 722.5458476825547, ""row"": 1539.099612969597}, {""X"": 266504.7818, ""Y"": 4691297.663, ""Z"": 177.8538818, ""col"": 726.0787453840086, ""row"": 1574.7577989681436}, {""X"": 266505.1529, ""Y"": 4691296.252, ""Z"": 177.8461151, ""col"": 835.2183374327856, ""row"": 2218.562687104165}, {""X"": 266505.0966, ""Y"": 4691296.484, ""Z"": 177.8460541, ""col"": 816.2947050825549, ""row"": 2131.3587699725053}, {""X"": 266504.077, ""Y"": 4691295.946, ""Z"": 178.1608124, ""col"": 444.50787458546233, ""row"": 2188.861561972505}, {""X"": 266503.7197, ""Y"": 4691297.657, ""Z"": 178.179657, ""col"": 331.83386378546237, ""row"": 1460.797510971051}, {""X"": 266503.4038, ""Y"": 4691298.983, ""Z"": 178.1663513, ""col"": 334.16469618400856, ""row"": 843.0948178695974}, {""X"": 266503.0483, ""Y"": 4691300.67, ""Z"": 178.1597595, ""col"": 468.0025702431136, ""row"": 140.11326691628852}]",266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR2_N910A6_ch4_main,20251203,2733.035118000000,0.000000000000,2226.420972000000,0.000000000000,2739.518913000000,1251.397788000000,0.000000000000,0.000000000000,1.000000000000,0.027536792000,-0.658159106000,1.170410694000,-0.781955243000,3.091839869000,0.326135436000,-0.159099994000,-4.472214787000,55.793221320000,182.105408300000,2.860019754000,19,4512,2512,266499.412200000021,4691308.100999999791,0.002500000000,-0.002500000000,5842,4308,True,pose-only,0,"[{""X"": 266507.9158, ""Y"": 4691300.331, ""Z"": 177.8649902, ""col"": 2801.7298469589014, ""row"": 2444.654751085852}, {""X"": 266511.0193, ""Y"": 4691300.633, ""Z"": 177.8374786, ""col"": 3989.3954356951735, ""row"": 2369.578393100093}, {""X"": 266510.8252, ""Y"": 4691301.448, ""Z"": 177.8378296, ""col"": 4060.1327258994897, ""row"": 2055.4091448615927}, {""X"": 266510.7703, ""Y"": 4691301.749, ""Z"": 177.8374939, ""col"": 4083.62566462193, ""row"": 1924.8502310554943}, {""X"": 266510.5213, ""Y"": 4691302.951, ""Z"": 177.8294525, ""col"": 4128.348050260711, ""row"": 1383.8682376942745}, {""X"": 266510.2273, ""Y"": 4691304.459, ""Z"": 177.8231354, ""col"": 4086.880319815831, ""row"": 703.0248570106153}, {""X"": 266510.092, ""Y"": 4691305.101, ""Z"": 177.8231049, ""col"": 4042.3913618158313, ""row"": 438.8157002045166}, {""X"": 266504.0434, ""Y"": 4691300.601, ""Z"": 177.852951, ""col"": 1007.4728554565669, ""row"": 1842.7773111391534}, {""X"": 266504.0021, ""Y"": 4691300.686, ""Z"": 177.8534088, ""col"": 996.7022651177866, ""row"": 1800.1055137779338}, {""X"": 266503.0454, ""Y"": 4691300.668, ""Z"": 178.1597595, ""col"": 610.4762163055892, ""row"": 1686.311479306472}, {""X"": 266502.7686, ""Y"": 4691301.995, ""Z"": 178.1528778, ""col"": 608.8497856443695, ""row"": 1076.469117751351}, {""X"": 266502.4122, ""Y"": 4691303.549, ""Z"": 178.1513977, ""col"": 687.0289885158313, ""row"": 401.76778731257076}, {""X"": 266503.2325, ""Y"": 4691303.597, ""Z"": 177.8426819, ""col"": 1000.2752598382708, ""row"": 426.97004408403245}, {""X"": 266503.1934, ""Y"": 4691303.768, ""Z"": 177.8445435, ""col"": 1012.7729816831499, ""row"": 356.5082052228127}, {""X"": 266510.297, ""Y"": 4691304.156, ""Z"": 177.83069, ""col"": 4107.5519648994905, ""row"": 831.1453594493955}, {""X"": 266503.7101, ""Y"": 4691301.788, ""Z"": 177.84851, ""col"": 963.9736451341273, ""row"": 1256.7767392228127}, {""X"": 266503.4457, ""Y"": 4691302.778, ""Z"": 177.83983, ""col"": 972.7208289504683, ""row"": 783.9921189840325}, {""X"": 266507.5017, ""Y"": 4691302.156, ""Z"": 177.78352, ""col"": 2824.824345762665, ""row"": 1495.8539258881758}, {""X"": 266507.0263, ""Y"": 4691304.155, ""Z"": 177.78032, ""col"": 2777.0026428729075, ""row"": 417.8384744432969}]",266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR2_N910A6_ch5_main,20251203,2522.876547000000,0.000000000000,2187.337652000000,0.000000000000,2519.917404000000,1203.151450000000,0.000000000000,0.000000000000,1.000000000000,0.008956668000,-0.317070307000,0.438093762000,-0.233145304000,-3.047256262000,-0.411901356000,-0.059062208000,-30.836722300000,38.078679230000,184.727346100000,3.943730195000,19,4512,2512,266498.770299999975,4691311.957999999635,0.002500000000,-0.002500000000,5784,5183,True,pose-only,2,"[{""X"": 266503.2329, ""Y"": 4691303.593, ""Z"": 177.8426819, ""col"": 629.190982675286, ""row"": 1757.5798059710512}, {""X"": 266503.1915, ""Y"": 4691303.766, ""Z"": 177.8445435, ""col"": 622.7180397781935, ""row"": 1681.3054049725047}, {""X"": 266502.9107, ""Y"": 4691304.82, ""Z"": 177.8460693, ""col"": 582.5660364767398, ""row"": 1198.5415149739588}, {""X"": 266502.8599, ""Y"": 4691305.083, ""Z"": 177.8492432, ""col"": 586.8713556752859, ""row"": 1063.8666989739586}, {""X"": 266502.0966, ""Y"": 4691304.876, ""Z"": 178.1587219, ""col"": 283.1317175223786, ""row"": 1078.9167089725047}, {""X"": 266502.4162, ""Y"": 4691303.551, ""Z"": 178.150528, ""col"": 321.2335483781936, ""row"": 1682.4171509725047}, {""X"": 266502.7701, ""Y"": 4691302.001, ""Z"": 178.1533051, ""col"": 448.192980409993, ""row"": 2284.1639353076293}, {""X"": 266502.4852, ""Y"": 4691306.583, ""Z"": 177.8479156, ""col"": 641.640615375286, ""row"": 362.3045109710511}, {""X"": 266502.3309, ""Y"": 4691307.173, ""Z"": 177.8474884, ""col"": 687.5418269201314, ""row"": 114.08187149137223}, {""X"": 266501.7703, ""Y"": 4691306.462, ""Z"": 178.1611786, ""col"": 366.1131929781936, ""row"": 355.6286294681436}, {""X"": 266510.229, ""Y"": 4691304.47, ""Z"": 177.8230591, ""col"": 3648.9868129811007, ""row"": 2131.2074489637826}, {""X"": 266510.0964, ""Y"": 4691305.098, ""Z"": 177.8227692, ""col"": 3710.087509975286, ""row"": 1885.8383699623287}, {""X"": 266509.9141, ""Y"": 4691305.942, ""Z"": 177.8224335, ""col"": 3777.1315069767397, ""row"": 1520.8479989666898}, {""X"": 266509.6071, ""Y"": 4691307.45, ""Z"": 177.8280029, ""col"": 3829.686557979647, ""row"": 854.169796665236}, {""X"": 266509.5801, ""Y"": 4691307.597, ""Z"": 177.8300629, ""col"": 3832.4242329781932, ""row"": 789.183853365236}, {""X"": 266509.3519, ""Y"": 4691308.734, ""Z"": 177.8308563, ""col"": 3805.91328797674, ""row"": 319.2393206710511}, {""X"": 266509.3219, ""Y"": 4691308.958, ""Z"": 177.8321991, ""col"": 3800.4004226959105, ""row"": 238.2897906010998}, {""X"": 266506.403, ""Y"": 4691305.497, ""Z"": 177.7862, ""col"": 2249.4618239680176, ""row"": 1329.9673979623285}, {""X"": 266507.026, ""Y"": 4691304.164, ""Z"": 177.78291, ""col"": 2375.0396389781936, ""row"": 2058.7695849710517}]",266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR2_N910A6_ch6_main,20251202,2433.008291000000,0.000000000000,2218.018989000000,0.000000000000,2438.840771000000,1292.648983000000,0.000000000000,0.000000000000,1.000000000000,0.218809796000,-0.794599846000,0.876740287000,-0.370570294000,3.064179673000,0.392485300000,-0.072532634000,-17.158429630000,65.864329130000,179.668307300000,3.072651841000,13,4512,2512,266497.155399999989,4691316.310999999754,0.002500000000,-0.002500000000,6081,4856,True,pose-only,4,"[{""X"": 266501.3853, ""Y"": 4691308.021, ""Z"": 178.1557617, ""col"": 594.8543792483283, ""row"": 1878.0009304329901}, {""X"": 266502.334, ""Y"": 4691307.173, ""Z"": 177.8474884, ""col"": 961.7491746765721, ""row"": 2359.525103523875}, {""X"": 266501.7253, ""Y"": 4691309.585, ""Z"": 177.8486938, ""col"": 903.7344042166321, ""row"": 1203.2441382012937}, {""X"": 266500.1554, ""Y"": 4691310.584, ""Z"": 178.1695557, ""col"": 491.894935627569, ""row"": 615.2399855220528}, {""X"": 266501.4514, ""Y"": 4691310.534, ""Z"": 177.8434448, ""col"": 932.7951229641762, ""row"": 737.9044549171417}, {""X"": 266501.259, ""Y"": 4691311.14, ""Z"": 177.8433685, ""col"": 957.127175127569, ""row"": 466.67836179035675}, {""X"": 266501.1665, ""Y"": 4691311.336, ""Z"": 177.8496094, ""col"": 961.3809081800247, ""row"": 386.46882513790104}, {""X"": 266509.3573, ""Y"": 4691308.732, ""Z"": 177.8316498, ""col"": 4033.1876416359905, ""row"": 2334.426198931947}, {""X"": 266509.0126, ""Y"": 4691310.436, ""Z"": 177.8288269, ""col"": 4156.73456660681, ""row"": 1648.9501972012936}, {""X"": 266501.7341, ""Y"": 4691311.958, ""Z"": 177.79637, ""col"": 1267.0693437513432, ""row"": 171.87273762785202}, {""X"": 266508.4525, ""Y"": 4691313.311, ""Z"": 177.83415, ""col"": 4086.9776166068095, ""row"": 464.49453812205303}, {""X"": 266508.848, ""Y"": 4691311.297, ""Z"": 177.82462, ""col"": 4171.3661762226575, ""row"": 1269.7431478171418}, {""X"": 266507.4666, ""Y"": 4691312.875, ""Z"": 177.7834, ""col"": 3818.9237979909617, ""row"": 462.0708306171417}]",266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR2_N910A6_ch7_main,20251120,2868.122470000000,0.000000000000,2293.952570000000,0.000000000000,2848.333220000000,1249.534058000000,0.000000000000,0.000000000000,1.000000000000,-0.345459401000,0.631734655000,-0.809642232000,0.357367175000,-3.112362907000,-0.357310499000,0.109616692000,-9.898788624000,59.918884290000,183.793010100000,2.288363137000,20,4512,2512,266494.418699999980,4691319.423000000417,0.002500000000,-0.002500000000,6972,4756,False,,0,,266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR2_N910A6_ch8_main,20251203,2963.259274000000,0.000000000000,2233.575664000000,0.000000000000,2970.993228000000,1302.538422000000,0.000000000000,0.000000000000,1.000000000000,0.264636101000,-1.872670917000,2.818774872000,-1.466720432000,3.027703965000,0.253998338000,0.093152873000,-31.598554930000,81.738245810000,174.282523900000,3.246078193000,12,4512,2512,266494.802700000000,4691324.211000000127,0.002500000000,-0.002500000000,6811,4827,True,pose-only,4,"[{""X"": 266507.1993, ""Y"": 4691319.365, ""Z"": 177.8435669, ""col"": 3941.727695018899, ""row"": 742.149076065236}, {""X"": 266507.4979, ""Y"": 4691317.917, ""Z"": 177.8434906, ""col"": 4016.8730050188988, ""row"": 1362.9753359695974}, {""X"": 266508.8296, ""Y"": 4691318.26, ""Z"": 177.8251801, ""col"": 4287.80975858868, ""row"": 1309.3571739681436}, {""X"": 266508.0894, ""Y"": 4691321.211, ""Z"": 177.8337708, ""col"": 4058.555689213855, ""row"": 252.1563388346123}, {""X"": 266497.8027, ""Y"": 4691318.609, ""Z"": 177.8339996, ""col"": 202.10633870550538, ""row"": 468.7014371695973}, {""X"": 266498.1571, ""Y"": 4691317.844, ""Z"": 177.8370361, ""col"": 176.49058292788374, ""row"": 747.7843138666899}, {""X"": 266499.3063, ""Y"": 4691315.321, ""Z"": 177.8503876, ""col"": 285.3475095941849, ""row"": 1889.2915559695975}, {""X"": 266507.89, ""Y"": 4691315.943, ""Z"": 177.8365479, ""col"": 3974.2985150203526, ""row"": 2195.2902939695978}, {""X"": 266507.807, ""Y"": 4691316.429, ""Z"": 177.837265, ""col"": 4002.2754060218067, ""row"": 2005.5207299695976}, {""X"": 266505.6868, ""Y"": 4691318.987, ""Z"": 177.79663, ""col"": 3448.021857020353, ""row"": 708.9064476710512}, {""X"": 266498.6057, ""Y"": 4691316.86, ""Z"": 177.84079, ""col"": 175.62338587643018, ""row"": 1160.758921972505}, {""X"": 266499.3935, ""Y"": 4691315.142, ""Z"": 177.85103, ""col"": 306.22070771599147, ""row"": 1964.4074509710513}]",266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR3_N910A6_ch1_main,20251120,2325.630552000000,0.000000000000,2269.708414000000,0.000000000000,2328.019972000000,1204.404561000000,0.000000000000,0.000000000000,1.000000000000,-0.006240516000,0.064929383000,-0.194182912000,0.096567304000,3.030495110000,0.355950918000,0.055611797000,-31.647280570000,35.761743840000,176.430716200000,10.578779060000,14,4512,2512,266506.915600000008,4691280.796000000089,0.002500000000,-0.002500000000,4928,4179,True,pose-only,0,"[{""X"": 266512.8815, ""Y"": 4691275.932, ""Z"": 177.8614807, ""col"": 2258.227800692076, ""row"": 927.1885394379011}, {""X"": 266512.7576, ""Y"": 4691276.803, ""Z"": 177.8608704, ""col"": 2342.5740260714238, ""row"": 152.3781211979142}, {""X"": 266516.234, ""Y"": 4691274.422, ""Z"": 177.8549347, ""col"": 4112.869537875833, ""row"": 2466.280953250434}, {""X"": 266516.1826, ""Y"": 4691274.601, ""Z"": 177.853302, ""col"": 4138.184142139961, ""row"": 2365.3417304592354}, {""X"": 266515.9343, ""Y"": 4691275.585, ""Z"": 177.8504791, ""col"": 4248.108574180024, ""row"": 1737.8420306646865}, {""X"": 266515.7376, ""Y"": 4691276.401, ""Z"": 177.8522797, ""col"": 4251.9633059483285, ""row"": 1162.6294845854457}, {""X"": 266515.7017, ""Y"": 4691276.568, ""Z"": 177.8525848, ""col"": 4246.092826295873, ""row"": 1041.8825899695973}, {""X"": 266515.4369, ""Y"": 4691277.566, ""Z"": 177.8506317, ""col"": 4117.883895923773, ""row"": 377.0397165695974}, {""X"": 266515.3925, ""Y"": 4691277.796, ""Z"": 177.8348389, ""col"": 4083.354885865123, ""row"": 240.3579191491155}, {""X"": 266509.9156, ""Y"": 4691275.505, ""Z"": 177.8455963, ""col"": 158.2151733536744, ""row"": 829.9350287695975}, {""X"": 266509.9917, ""Y"": 4691275.073, ""Z"": 177.8455353, ""col"": 119.36444678157426, ""row"": 1120.8218407379009}, {""X"": 266510.1451, ""Y"": 4691274.282, ""Z"": 177.845047, ""col"": 111.08813230835926, ""row"": 1690.0916803537493}, {""X"": 266510.1936, ""Y"": 4691274.019, ""Z"": 177.8467865, ""col"": 121.40705783157426, ""row"": 1858.4301890488382}, {""X"": 266510.3099, ""Y"": 4691273.349, ""Z"": 177.8486786, ""col"": 194.5015743135084, ""row"": 2280.282319562712}]",266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR3_N910A6_ch2_main,20251203,2325.630552000000,0.000000000000,2269.708414000000,0.000000000000,2328.019972000000,1204.404561000000,0.000000000000,0.000000000000,1.000000000000,-0.006240516000,0.064929383000,-0.194182912000,0.096567304000,3.103700402000,0.403673946000,0.051919552000,-30.296263610000,28.633976020000,178.901541800000,9.970893563000,14,4512,2512,266505.504799999995,4691288.265999999829,0.002500000000,-0.002500000000,4737,4254,True,pose-only,1,"[{""X"": 266511.3569, ""Y"": 4691282.628, ""Z"": 177.9017181, ""col"": 2219.7403546949836, ""row"": 1251.265739789647}, {""X"": 266511.5258, ""Y"": 4691283.223, ""Z"": 177.8736267, ""col"": 2554.292928843078, ""row"": 690.4383550410024}, {""X"": 266511.3926, ""Y"": 4691283.427, ""Z"": 177.8731842, ""col"": 2471.383346690622, ""row"": 463.1584198251544}, {""X"": 266511.8139, ""Y"": 4691281.724, ""Z"": 177.8710785, ""col"": 2421.8755134646663, ""row"": 2246.6393956710685}, {""X"": 266511.8437, ""Y"": 4691281.788, ""Z"": 177.8701172, ""col"": 2471.3576878459853, ""row"": 2194.0226804069493}, {""X"": 266514.3458, ""Y"": 4691283.0, ""Z"": 177.8590546, ""col"": 4326.002531896514, ""row"": 1542.1917384113099}, {""X"": 266514.2321, ""Y"": 4691283.552, ""Z"": 177.853775, ""col"": 4348.116759625687, ""row"": 1138.7905299391946}, {""X"": 266513.9551, ""Y"": 4691284.955, ""Z"": 177.8479614, ""col"": 4230.845125294249, ""row"": 215.3811149019935}, {""X"": 266513.8956, ""Y"": 4691285.266, ""Z"": 177.8492126, ""col"": 4182.485158211681, ""row"": 52.92231655480879}, {""X"": 266508.805, ""Y"": 4691281.34, ""Z"": 177.8533936, ""col"": 173.53548086194468, ""row"": 1667.8186576415521}, {""X"": 266508.7847, ""Y"": 4691281.484, ""Z"": 177.8551331, ""col"": 172.66655580592624, ""row"": 1568.4420825637658}, {""X"": 266508.9371, ""Y"": 4691280.629, ""Z"": 177.8518982, ""col"": 245.40285215507603, ""row"": 2140.660683557951}, {""X"": 266508.6469, ""Y"": 4691282.228, ""Z"": 177.8583984, ""col"": 183.28313840416394, ""row"": 1004.2721862574003}, {""X"": 266508.5048, ""Y"": 4691282.97, ""Z"": 177.8580322, ""col"": 270.67251596338474, ""row"": 457.6405276550429}]",266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR3_N910A6_ch3_main,20251203,2325.630552000000,0.000000000000,2269.708414000000,0.000000000000,2328.019972000000,1204.404561000000,0.000000000000,0.000000000000,1.000000000000,-0.006240516000,0.064929383000,-0.194182912000,0.096567304000,3.045272012468,0.360316755660,0.029557801416,-28.680625364987,48.354161813707,177.121344741169,17.275149624163,13,4512,2512,266504.883900000015,4691292.972000000067,0.002500000000,-0.002500000000,3456,2197,True,pose-only,2,"[{""X"": 266510.2508, ""Y"": 4691289.204, ""Z"": 177.8722687, ""col"": 2421.426182467754, ""row"": 1993.5719400206697}, {""X"": 266509.8992, ""Y"": 4691290.643, ""Z"": 177.8704376, ""col"": 2414.851234238966, ""row"": 877.8717444623978}, {""X"": 266513.0246, ""Y"": 4691289.237, ""Z"": 177.8548737, ""col"": 3944.6905105424225, ""row"": 2179.4360253432365}, {""X"": 266512.9814, ""Y"": 4691289.425, ""Z"": 177.8503876, ""col"": 3959.2508227697585, ""row"": 2075.7654118754826}, {""X"": 266512.8243, ""Y"": 4691290.434, ""Z"": 177.8519287, ""col"": 4037.9006359310406, ""row"": 1497.1457483102624}, {""X"": 266512.7668, ""Y"": 4691291.435, ""Z"": 177.8531342, ""col"": 4076.403333696438, ""row"": 927.9163612454165}, {""X"": 266512.6661, ""Y"": 4691292.472, ""Z"": 177.848465, ""col"": 4028.4756983137395, ""row"": 401.6883943722014}, {""X"": 266506.9933, ""Y"": 4691289.163, ""Z"": 177.8471985, ""col"": 455.70916500501676, ""row"": 1423.2089709275645}, {""X"": 266507.0535, ""Y"": 4691288.887, ""Z"": 177.8436127, ""col"": 464.2149578214148, ""row"": 1598.9891920742052}, {""X"": 266507.2994, ""Y"": 4691287.978, ""Z"": 177.8538513, ""col"": 532.3726283401705, ""row"": 2144.435035691507}, {""X"": 266506.6818, ""Y"": 4691290.348, ""Z"": 177.8506622, ""col"": 500.3776996545646, ""row"": 699.4097931915072}, {""X"": 266506.7484, ""Y"": 4691290.096, ""Z"": 177.8492432, ""col"": 479.85582285456456, ""row"": 849.8937034756591}, {""X"": 266505.3839, ""Y"": 4691290.085, ""Z"": 178.1680603, ""col"": 51.60484242058834, ""row"": 757.7422221012937}]",266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR3_N910A6_ch4_main,20251203,2325.630552000000,0.000000000000,2269.708414000000,0.000000000000,2328.019972000000,1204.404561000000,0.000000000000,0.000000000000,1.000000000000,-0.006240516000,0.064929383000,-0.194182912000,0.096567304000,-3.112887058000,-0.384482444000,-0.006470557000,-24.523065370000,41.596696640000,181.020473100000,4.873175192000,15,4512,2512,266500.724199999997,4691302.963999999687,0.002500000000,-0.002500000000,5535,4583,True,pose-only,1,"[{""X"": 266508.4276, ""Y"": 4691298.125, ""Z"": 177.8688965, ""col"": 2880.4808429941845, ""row"": 580.8764826695972}, {""X"": 266508.7292, ""Y"": 4691296.627, ""Z"": 177.8638611, ""col"": 2830.521317998546, ""row"": 1716.0096199754123}, {""X"": 266511.5599, ""Y"": 4691297.882, ""Z"": 177.835556, ""col"": 4301.221168594495, ""row"": 1294.2872709739586}, {""X"": 266511.4389, ""Y"": 4691298.467, ""Z"": 177.8348083, ""col"": 4305.264709097402, ""row"": 975.6326237695971}, {""X"": 266511.3605, ""Y"": 4691298.94, ""Z"": 177.8356476, ""col"": 4291.057361581411, ""row"": 727.4492541695972}, {""X"": 266511.146, ""Y"": 4691299.964, ""Z"": 177.8355103, ""col"": 4206.489557743809, ""row"": 235.7361272166994}, {""X"": 266505.5369, ""Y"": 4691294.805, ""Z"": 177.8445587, ""col"": 658.1071055029075, ""row"": 2181.5026819841355}, {""X"": 266505.3487, ""Y"": 4691295.521, ""Z"": 177.8509827, ""col"": 584.1601588043613, ""row"": 1774.831866984135}, {""X"": 266505.15, ""Y"": 4691296.262, ""Z"": 177.8459625, ""col"": 543.3374274970924, ""row"": 1314.1877469812273}, {""X"": 266505.0978, ""Y"": 4691296.493, ""Z"": 177.8460541, ""col"": 542.6248622970925, ""row"": 1179.4231449855888}, {""X"": 266504.777, ""Y"": 4691297.682, ""Z"": 177.8538055, ""col"": 595.7751683, ""row"": 439.9384807826812}, {""X"": 266504.7716, ""Y"": 4691297.744, ""Z"": 177.8557892, ""col"": 600.9141908912774, ""row"": 399.23390728558877}, {""X"": 266503.7242, ""Y"": 4691297.655, ""Z"": 178.179657, ""col"": 195.9020658380602, ""row"": 381.4656488812275}, {""X"": 266504.0732, ""Y"": 4691295.95, ""Z"": 178.1605377, ""col"": 98.5191099762967, ""row"": 1317.8194029797737}, {""X"": 266504.4251, ""Y"": 4691294.508, ""Z"": 178.1682434, ""col"": 204.14208434969032, ""row"": 2099.4553919826817}]",266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR3_N910A6_ch5_main,20251120,2692.975854000000,0.000000000000,2257.843196000000,0.000000000000,2680.718683000000,1328.330264000000,0.000000000000,0.000000000000,1.000000000000,-0.302779007000,0.683157618000,-0.902569254000,0.397751630000,3.119739931000,0.242382307000,0.020593663000,-22.093813230000,53.888883510000,180.373291600000,2.899113922000,16,4512,2512,266499.096200000029,4691309.211000000127,0.002500000000,-0.002500000000,5769,4172,False,,0,,266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
NVR3_N910A6_ch6_main,20251203,2325.630552000000,0.000000000000,2269.708414000000,0.000000000000,2328.019972000000,1204.404561000000,0.000000000000,0.000000000000,1.000000000000,-0.006240516000,0.064929383000,-0.194182912000,0.096567304000,-3.113382859000,-0.224002761000,-0.114518730000,-30.690331030000,55.429104620000,180.432755500000,15.526773120000,11,4512,2512,266497.592200000014,4691315.872000000440,0.002500000000,-0.002500000000,5831,3709,True,pose-only,5,"[{""X"": 266501.7105, ""Y"": 4691309.598, ""Z"": 177.8488922, ""col"": 597.7483375137393, ""row"": 2146.348722181068}, {""X"": 266501.4516, ""Y"": 4691310.531, ""Z"": 177.8434448, ""col"": 452.80460189062245, ""row"": 1550.8822359421024}, {""X"": 266501.2428, ""Y"": 4691311.183, ""Z"": 177.8462067, ""col"": 392.30876655546865, ""row"": 1149.1813029362872}, {""X"": 266501.1598, ""Y"": 4691311.339, ""Z"": 177.8496094, ""col"": 375.0537793920762, ""row"": 1033.579249708952}, {""X"": 266500.5922, ""Y"": 4691312.535, ""Z"": 177.8579102, ""col"": 321.0315619064705, ""row"": 337.9090948262541}, {""X"": 266508.608, ""Y"": 4691312.461, ""Z"": 177.8310242, ""col"": 4367.843977527179, ""row"": 1062.9390207089525}, {""X"": 266508.7143, ""Y"": 4691311.945, ""Z"": 177.825943, ""col"": 4373.65232018545, ""row"": 1305.652531943556}, {""X"": 266508.8418, ""Y"": 4691311.318, ""Z"": 177.8257751, ""col"": 4358.669975114547, ""row"": 1600.5006717983692}, {""X"": 266501.7313, ""Y"": 4691311.955, ""Z"": 177.79637, ""col"": 652.8126703144767, ""row"": 707.0931069594274}, {""X"": 266509.1681, ""Y"": 4691309.761, ""Z"": 177.83446, ""col"": 4240.8413017970215, ""row"": 2242.860304539021}, {""X"": 266507.4668, ""Y"": 4691312.872, ""Z"": 177.7834, ""col"": 4096.666113697891, ""row"": 723.6845461772559}]",266495.000000000000,4691250.000000000000,0.000000000000,EPSG:26919
